,Unnamed: 0,Zipcode,Year,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Poverty Rate,Zip,City,State,CountyName,Average,PerCapInc1213PctChange,PerCapInc1314PctChange,PerCapInc1415PctChange,PerCapInc1516PctChange
19043,76807,14012,2017,2488,40.9,55856,25916,222,8.922829582,14012.0,Somerset,NY,Niagara County,78.41666666666667,-0.04001310370647693,0.04494710671281621,0.10076976906927926,0.029413011231192998
19049,76808,14020,2017,22692,43.5,50050,27237,3736,16.46395205,14020.0,Batavia,NY,Genesee County,70.58333333333333,0.013783653071094637,0.0380853939731256,-0.062231924019607865,0.0641156532037408
19055,76809,14024,2017,1729,40.0,59205,25175,254,14.69057259,14024.0,Eagle,NY,Wyoming County,66.0,0.008171555429597133,0.10494752623688153,-0.017808683853460017,0.05832326023139345
19061,76810,14025,2017,2904,47.7,57585,35033,36,1.239669421,14025.0,Boston,NY,Erie County,113.66666666666669,0.0372788405040152,-0.035813192346424993,0.03730661270317914,0.004971523866461158
19067,76811,14028,2017,1548,44.8,75242,35390,100,6.45994832,14028.0,Olcott,NY,Niagara County,92.33333333333331,0.02429485660109032,0.0019283427822129884,0.09846414411640181,0.019027928654028026
19073,76812,14030,2017,1830,44.0,63421,27000,149,8.142076503,14030.0,Sardinia,NY,Erie County,86.5,-0.06966481387906354,-0.09218959336640475,0.011926129791392404,0.006346078044934922
19079,76813,14031,2017,10258,45.3,81452,43605,574,5.595632677,14031.0,Clarence,NY,Erie County,126.66666666666669,0.07580686149936477,-0.03014196962180804,0.03614487176364567,0.04912907548012502
19085,76814,14032,2017,8660,41.1,106701,45660,224,2.586605081,14032.0,Clarence,NY,Erie County,146.33333333333334,0.0093999846739381,0.04765037831819208,0.006352657004830897,0.035763147156949726
19091,76815,14033,2017,2103,48.2,84211,39154,85,4.041844983,14033.0,Colden,NY,Erie County,116.41666666666669,-0.04041705716963451,0.04434745452325717,0.0832919309115352,0.12814632961933792
19097,76816,14034,2017,2886,43.9,59118,18285,207,7.172557173,14034.0,Collins,NY,Erie County,72.83333333333333,-0.049018016555753885,0.03328213005632352,0.049554013875123815,0.013167558493337506
19103,76817,14036,2017,5183,45.7,63661,29116,663,12.79181941,14036.0,Pembroke,NY,Genesee County,90.91666666666669,-0.02079355712153297,-0.07604225751559845,0.046541073552545775,0.04619445666520017
19109,76818,14040,2017,2021,48.2,54119,31192,113,5.59129144,14040.0,Darien,NY,Genesee County,100.16666666666669,0.08320096166230195,0.020926637866117037,0.026553825847276613,0.07559656619899413
19115,76819,14042,2017,3984,40.1,42311,20804,536,13.45381526,14042.0,Yorkshire,NY,Cattaraugus County,68.58333333333333,-0.03079479910059635,-0.053611055073633285,0.007034372501998343,0.03556120019050635
19121,76820,14043,2017,24512,43.5,57611,31253,2187,8.922160574,14043.0,Depew,NY,Erie County,106.41666666666669,0.008434162298506243,0.038574275999531116,0.036238428539173695,0.07538947597777534
19127,76821,14047,2017,6430,45.5,64485,29617,750,11.66407465,14047.0,Evans,NY,Erie County,100.75,-0.06376104444151387,-0.006091978308331525,-0.10883968113374665,0.09664851111199457
19133,76822,14048,2017,14303,42.6,36341,22369,2950,20.6250437,14048.0,Dunkirk,NY,Chautauqua County,37.66666666666666,0.04675399177741668,0.010869565217391353,0.005285985361886736,-0.04390813896004675
19139,76823,14051,2017,19820,45.6,113750,51064,686,3.4611503530000003,14051.0,Amherst,NY,Erie County,126.0,-0.024209762669706758,0.037746670348577815,-0.008637982560281698,0.018995705318797462
19145,76824,14052,2017,16382,46.5,75388,38428,1205,7.355634233,14052.0,East Aurora,NY,Erie County,134.66666666666666,-0.0030713742286342383,0.013453928773318191,0.03734381972333778,0.006237397499663899
19151,76825,14054,2017,1291,43.1,57679,29564,43,3.3307513560000004,14054.0,Bethany,NY,Genesee County,77.5,-0.04743020927401942,0.06669139771649979,0.03937555546968574,0.06335043497657811
19157,76826,14057,2017,8158,47.5,70957,33940,412,5.050257416,14057.0,Eden,NY,Erie County,108.58333333333331,-0.0051978053710655114,0.021262699564586374,0.012932565906345506,0.07295685724307255
19163,76827,14058,2017,1930,42.7,63571,27912,106,5.492227979,14058.0,Elba,NY,Genesee County,66.91666666666667,-0.0286043248299932,0.04459589599229563,-0.038224239415644234,-0.004239787641940662
19169,76828,14059,2017,9864,50.7,74884,39497,307,3.112327656,14059.0,Elma,NY,Erie County,132.83333333333334,-0.03244337454863766,-0.031382527565733676,0.09445417396380629,-0.00557392788564115
19175,76829,14062,2017,3159,50.1,51341,25490,478,15.13137069,14062.0,Hanover,NY,Chautauqua County,53.91666666666666,-0.017315834038950095,0.03972254534487951,0.012389673890523367,0.023984937786509564
19181,76830,14063,2017,14725,31.8,51489,25032,2379,16.15619694,14063.0,Fredonia,NY,Chautauqua County,73.16666666666667,-0.00044097543766807856,0.019058543256716742,0.057838001645092785,-0.013791692244730869
19187,76831,14065,2017,1811,43.2,49853,21484,209,11.54058531,14065.0,Freedom,NY,Cattaraugus County,64.91666666666667,-0.013148396411261198,0.03239458696901609,0.04403056834860064,-0.028988317417228182
19193,76832,14067,2017,5494,42.4,53625,26670,441,8.026938478,14067.0,Hartland,NY,Niagara County,82.83333333333333,-0.0017621490386497962,-0.019339400596265488,-0.038361534461378466,0.0385607321131447
19199,76833,14068,2017,7066,52.1,76579,42324,555,7.854514577000001,14068.0,Amherst,NY,Erie County,121.08333333333331,0.07203058214436209,-0.005054050259722054,0.014759418653873313,0.09641804327270709
19205,76834,14070,2017,6619,40.9,38260,20412,1021,15.42529083,14070.0,Gowanda,NY,Cattaraugus County,49.66666666666666,0.0377259075820644,-0.06438182279766436,-0.008303033592011677,0.09182445003830586
19211,76835,14072,2017,20855,41.9,81818,37646,1306,6.262287221,14072.0,Grand Island,NY,Erie County,116.5,0.0334175133611323,-0.018100704705614867,-0.009752568369266412,0.040504997369805285
19217,76836,14075,2017,42883,45.6,67063,35637,2366,5.517337873,14075.0,Hamburg,NY,Erie County,112.08333333333331,0.014478298639039933,0.029367923630712722,0.008133838617247369,0.05473549096910246
19223,76837,14080,2017,4009,46.6,65674,31588,288,7.183836368,14080.0,Holland,NY,Erie County,105.5,0.00588235294117645,-0.06415944074746249,0.053402765307954736,0.06757125323878355
19229,76838,14081,2017,3097,49.1,47805,27835,481,15.53115919,14081.0,Hanover,NY,Chautauqua County,81.91666666666667,-0.017009507346586017,-0.06995392677522594,-0.008621993646952042,0.03139304241684471
19235,76839,14085,2017,7245,39.8,82351,34818,92,1.26984127,14085.0,Hamburg,NY,Erie County,118.0,0.06474074074074077,-0.011771253652428038,-0.03204550574453702,0.017193227439343595
19241,76840,14086,2017,32730,43.1,79596,36689,1416,4.326306141,14086.0,Lancaster,NY,Erie County,122.41666666666669,0.03651503469545103,-0.007736023089053523,0.004437914180335234,0.022718452398722278
19247,76841,14092,2017,11331,51.8,63545,35632,756,6.671961875,14092.0,Lewiston,NY,Niagara County,111.91666666666669,0.042325793229087694,0.040053598997931816,0.002268653372171192,-0.018890596618694966
19253,76842,14094,2017,49308,42.4,53029,29000,5592,11.34095887,14094.0,Lockport,NY,Niagara County,89.08333333333331,0.0199109861794331,0.04693002602970453,0.001937842778793497,0.027515235558150497
19259,76843,14098,2017,2988,43.0,56833,25539,478,15.99732262,14098.0,Yates,NY,Orleans County,59.16666666666666,0.039571580410432405,-0.004482894219425826,-0.04333227998103961,0.022709442999298002
19265,76844,14101,2017,1944,44.8,52736,23416,173,8.899176955,14101.0,Machias,NY,Cattaraugus County,62.25,-0.030890875159611086,0.0728728525819693,0.04038543290350005,-0.031054208662489757
19271,76845,14103,2017,10531,42.4,45946,23373,1367,12.98072358,14103.0,Medina,NY,Orleans County,50.58333333333334,0.014808605755797677,0.014408957415565249,-0.0006333122229259525,0.05200977729494838
19277,76846,14105,2017,4481,43.0,60486,28383,354,7.900022316,14105.0,Middleport,NY,Niagara County,72.08333333333333,0.058051754067256045,0.015261932923804844,0.04453380435191101,0.0023026552493343733
19283,76847,14108,2017,6206,41.9,57043,28786,455,7.331614567000001,14108.0,Newfane,NY,Niagara County,83.25,0.1176309509838438,-0.015435771788589459,-0.06786590351594435,0.04744469870327994
19289,76848,14111,2017,3493,41.4,56250,26970,209,5.983395362,14111.0,North Collins,NY,Erie County,83.75,-0.06674159916282318,-0.06266871547821751,0.05644661054497124,0.04344908572387185
19295,76849,14120,2017,44686,44.0,59802,31667,3442,7.702636172,14120.0,North Tonawanda,NY,Niagara County,102.0,0.014209654102464553,0.03792935613961901,0.031452018087422484,0.018639994804182658
19301,76850,14125,2017,3771,38.9,56184,25663,404,10.71333864,14125.0,Oakfield,NY,Genesee County,63.5,0.0035314121288747558,0.01094795377530633,0.06948861194671241,0.01563065054044288
19307,76851,14127,2017,30779,45.5,88197,45396,1142,3.710321973,14127.0,Orchard Park,NY,Erie County,120.08333333333331,0.01648990265872441,0.048833940779913876,-0.0014535874082990397,0.03127487774365978
19313,76852,14131,2017,5107,50.1,71051,34984,401,7.851967887000001,14131.0,Ransomville,NY,Niagara County,102.75,0.04140293394891659,0.07254200929567389,0.03586786226207539,0.01090909090909098
19319,76853,14132,2017,6217,44.6,65553,28424,568,9.136239344,14132.0,Cambria,NY,Niagara County,104.66666666666669,0.016039292429300467,0.009819101929831264,-0.007217921388234405,0.06136517742786096
19325,76854,14136,2017,5027,42.6,51694,25046,616,12.25382932,14136.0,Silver Creek,NY,Chautauqua County,51.16666666666666,-0.0018730670383760861,-0.0006982630706118265,-0.04428334352345187,0.08686711752878806
19331,76855,14138,2017,1992,36.7,48942,20911,390,19.57831325,14138.0,Dayton,NY,Cattaraugus County,40.66666666666666,0.01578077250638743,-0.008630893667390005,-0.014576389234366438,0.06870961227786743
19337,76856,14139,2017,2496,42.7,82993,36179,144,5.769230769,14139.0,Wales,NY,Erie County,122.16666666666669,-0.011642732519124954,0.08619343449774242,-0.025221902737842194,0.11077623521113211
19343,76857,14141,2017,7423,44.9,56114,29592,675,9.09335848,14141.0,Concord,NY,Erie County,87.25,0.030604378661732934,-0.008040990350811628,0.04716661011197831,0.03157629437603515
19349,76858,14143,2017,1154,47.1,55610,26490,138,11.95840555,14143.0,Stafford,NY,Genesee County,82.83333333333333,-0.0899118089911809,0.03285275348617356,-0.04019832189168571,0.02825240403719298
19355,76859,14150,2017,40930,46.3,52783,29053,4100,10.01710237,14150.0,Tonawanda,NY,Erie County,98.41666666666669,0.01721505458431949,0.03940110323089052,0.016426585797321147,0.02898344817787879
19361,76860,14167,2017,1718,45.1,60714,28525,110,6.402793946,14167.0,Sheldon,NY,Wyoming County,87.16666666666669,-0.11735040595157198,0.05689277899343548,0.019937121386396806,0.068679046688219
19367,76861,14170,2017,2681,43.8,73873,45920,204,7.609101082,14170.0,East Aurora,NY,Erie County,120.16666666666669,0.0002508938091951851,-0.0018812315796074008,-0.09009235408682537,0.5739142442864047
19373,76862,14171,2017,2219,41.0,50875,24657,253,11.40153222,14171.0,Ashford,NY,Cattaraugus County,68.25,-0.05976676384839652,0.02578073089700994,0.09569460638251925,-0.03078075119221224
19379,76863,14172,2017,2826,45.5,56339,37589,163,5.767869781,14172.0,Wilson,NY,Niagara County,90.66666666666669,0.05276285495011512,0.09312921450701661,0.12814271423807932,0.06671001684745659
19385,76864,14174,2017,5474,46.7,66731,37874,309,5.644866642,14174.0,Porter,NY,Niagara County,109.08333333333331,0.022764274915687777,-0.018135819665141106,0.016096812483715084,0.02416160925435218
19391,76865,14206,2017,20248,38.6,37200,21300,5035,24.8666535,14206.0,Buffalo,NY,Erie County,58.25,-0.027459384032692102,-0.03310274148091208,0.04557740208808103,0.03406153378275634
19397,76866,14207,2017,24030,31.5,26448,16478,10028,41.73116937,14207.0,Buffalo,NY,Erie County,47.0,0.02339516797348118,-0.04833686308708107,-0.010014399790548523,0.05738842975206615
19403,76867,14209,2017,7859,38.3,33327,28272,2187,27.82796793,14209.0,Buffalo,NY,Erie County,94.0,-0.029857884667942036,0.06201140925417281,-0.028515534334692783,-0.02245810437216289
19409,76868,14214,2017,19095,32.1,44310,25776,5587,29.25896832,14214.0,Buffalo,NY,Erie County,94.66666666666669,0.006394884092725928,0.03733121525019856,-0.013581042959619594,0.01078563549454592
19415,76869,14216,2017,22399,36.7,52724,34357,3326,14.84887718,14216.0,Buffalo,NY,Erie County,116.08333333333331,0.03595631291532331,0.015941062525800964,-0.02156721782890003,0.07401846468389617
19421,76870,14217,2017,23078,43.2,52551,31629,1958,8.484270733999999,14217.0,Tonawanda,NY,Erie County,94.58333333333331,-0.01167992896417469,0.021182487300874353,0.017088521927449918,0.006254782579765195
19427,76871,14218,2017,18957,37.6,36530,20486,4631,24.42897083,14218.0,Lackawanna,NY,Erie County,80.91666666666667,0.020619028025419484,-0.04931911843755599,-0.000659661687791524,-0.012306096468480354
19433,76872,14219,2017,11753,41.4,51972,27935,1701,14.47290054,14219.0,Hamburg,NY,Erie County,97.91666666666669,0.0006532211970278201,0.0123623011015912,0.014589126667472696,0.03833167825223427
19439,76873,14220,2017,24064,36.6,50856,25538,3982,16.54753989,14220.0,Buffalo,NY,Erie County,84.33333333333333,-0.003712296983758745,0.0027945971122496083,0.02905037368576613,0.03491855073653105
19445,76874,14221,2017,54320,47.1,80558,46925,3228,5.942562592000001,14221.0,Amherst,NY,Erie County,122.91666666666669,0.0055160364407838,0.03216998461003828,0.05410995142128816,0.03668552655594093
19451,76875,14222,2017,14562,29.9,52868,37540,1784,12.25106441,14222.0,Buffalo,NY,Erie County,164.25,-0.02006218102891999,0.011343909009278619,0.04421557311551094,0.05345350452059061
19457,76876,14223,2017,22795,41.6,60149,32543,1571,6.89186225,14223.0,Tonawanda,NY,Erie County,100.0,-0.009615384615384581,0.024198846631140913,0.018459784041908733,0.0788341089611253
19463,76877,14224,2017,40784,45.6,63809,32720,2634,6.458415065,14224.0,West Seneca,NY,Erie County,105.0,0.008389439176565983,0.032229873807110065,0.01821937756104175,0.028303455615791506
19469,76878,14225,2017,33510,39.9,47210,26914,3698,11.03551179,14225.0,Cheektowaga,NY,Erie County,86.91666666666669,0.006508503044299729,0.027868168544013416,0.0231349947235977,0.018208505236432915
19475,76879,14226,2017,29460,37.0,68810,38158,3773,12.8071962,14226.0,Amherst,NY,Erie County,109.75,0.0317830587549206,0.012773774198106436,-0.004855317130340153,-0.0024395031264896616
19481,76880,14227,2017,22457,47.9,52385,29886,1801,8.019771118,14227.0,Cheektowaga,NY,Erie County,111.66666666666669,0.009633699633699644,0.009287813373000109,0.003091412344081279,0.013832646479125632
19487,76881,14228,2017,22045,32.9,49704,30950,4822,21.87344069,14228.0,Amherst,NY,Erie County,126.25,0.01960029400440999,0.008341629192269329,-0.010689725607680223,0.06311080523055757
19493,76882,14304,2017,28977,45.3,50754,28707,2827,9.75601339,14304.0,Niagara Falls,NY,Niagara County,77.33333333333333,0.028636381765245522,0.04447287813578371,0.00567970896131853,0.01428518696245984
19499,76883,14305,2017,16913,35.9,35647,20983,5203,30.76331816,14305.0,Niagara Falls,NY,Niagara County,47.91666666666666,-0.022762832483722795,0.033261026753434564,-0.03768869339198244,0.024361105339705036
19505,76884,14411,2017,14237,41.5,44659,21788,2153,15.12256796,14411.0,Albion,NY,Orleans County,55.08333333333334,-0.00965613432755752,0.03596771572504198,-0.05181699346405233,0.10725708613653917
19511,76885,14414,2017,7049,41.4,55775,29494,555,7.873457227999999,14414.0,Avon,NY,Livingston County,90.83333333333331,0.017371436860810885,0.019783980322960026,0.0025517337807605678,0.048812802900875196
19517,76886,14416,2017,3505,47.5,51827,25831,414,11.81169757,14416.0,Bergen,NY,Genesee County,84.33333333333333,-0.03591777024946108,-0.01022241744199981,-0.008714245370557094,0.06234992470798906
19523,76887,14418,2017,1376,45.9,71458,32967,158,11.48255814,14418.0,Jerusalem,NY,Yates County,105.25,-0.08371013564883356,0.11284335560504832,0.22516972099046417,0.053906024791006146
19529,76888,14420,2017,20955,31.8,56292,24627,2804,13.38105464,14420.0,Sweden,NY,Monroe County,96.16666666666669,-0.0001747411646498831,0.016341154367107924,-0.010489660805640288,0.06621193031237782
19535,76889,14422,2017,2478,41.8,62357,29747,256,10.33091203,14422.0,Byron,NY,Genesee County,70.58333333333333,-0.050779338785210015,0.056478038363830585,-0.012336644014636744,0.00949154934547125
19541,76890,14423,2017,4782,42.7,53028,26102,375,7.841907152,14423.0,Caledonia,NY,Livingston County,82.33333333333333,-0.035046218793216344,0.02210069771827272,-0.06516364709789302,0.018077758042233993
19547,76891,14424,2017,27609,46.3,58233,35355,2993,10.8406679,14424.0,Canandaigua,NY,Ontario County,112.83333333333331,-0.018683718028696172,0.013032007882775476,-0.00680869756204705,0.02182978454539719
19553,76892,14425,2017,11754,36.6,67819,32798,904,7.690998809,14425.0,Farmington,NY,Ontario County,115.0,0.010804458260671668,0.0563702509095001,0.010118582688347644,0.0883975958665777
19559,76893,14427,2017,2116,37.9,55068,24860,286,13.51606805,14427.0,Castile,NY,Wyoming County,57.0,0.037778789258079204,0.074780701754386,0.02664762293409506,0.018085698386199223
19565,76894,14428,2017,7814,46.6,71409,37016,516,6.603532122000001,14428.0,Riga,NY,Monroe County,105.83333333333331,0.061891563007030914,-0.024574247970714613,0.03423294063897142,0.12107156380159023
19571,76895,14432,2017,6142,42.8,59006,27058,613,9.98046239,14432.0,Clifton Springs,NY,Ontario County,78.33333333333333,0.12532060134948497,-0.10610470212840561,-0.008904405130820248,-0.018483337291221424
19577,76896,14433,2017,4382,32.8,55075,20768,463,10.56595162,14433.0,Clyde,NY,Wayne County,43.5,-0.04456736823169638,-0.018216050835490716,-0.023588071723079862,0.024207011686143476
